neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation
0,4757,12.3,0.15,K161D,333.24237,89.5452,87.18051,0.17748,0.0829746,0.12542571,3.9525587,0,MPO371016,1068,24,1951-2015,0.51,M-v,38h,MPCLINUX,8,-4757,Liselotte,20151219
0,4791,10,0.15,K161D,24.56457,165.81955,261.45569,25.96657,0.046818,0.08402281,5.162633,0,MPO371016,851,20,1988-2015,0.44,M-v,38h,MPCLINUX,9,-4791,Iphidamas,20151220
0,4792,10.1,0.15,K161D,108.47426,284.14783,61.92303,9.33518,0.0909015,0.08166101,5.2617017,0,MPO371016,955,22,1988-2015,0.49,M-v,38h,MPCLINUX,9,-4792,Lykaon,20151218
0,4805,10,0.15,K161D,78.1823,90.85525,278.38131,12.01192,0.0903854,0.08282769,5.2121755,0,MPO371017,1013,25,1953-2015,0.47,M-v,38h,MPCLINUX,9,-4805,Asteropaios,20151220
0,4827,10.5,0.15,K161D,51.81879,169.67481,242.07061,7.7062,0.0461964,0.08514865,5.1170251,0,MPO371017,979,21,1954-2015,0.48,M-v,38h,MPCLINUX,9,-4827,Dares,20151220
0,4828,10.4,0.15,K161D,328.82853,128.99494,352.99216,14.90109,0.043119,0.08389886,5.1677165,0,MPO371017,918,20,1988-2015,0.48,M-v,38h,MPCLINUX,9,-4828,Misenus,20151218
0,4829,11.2,0.15,K161D,129.96087,124.77905,221.97069,8.60047,0.0502692,0.08448433,5.1438143,0,MPO371017,796,21,1988-2015,0.55,M-v,38h,MPCLINUX,9,-4829,Sergestus,20151216
0,4832,10,0.15,K161D,119.20503,210.0506,135.12434,19.06479,0.1405855,0.08155852,5.2661089,0,MPO371017,820,22,1988-2015,0.5,M-v,38h,MPCLINUX,9,-4832,Palinurus,20151221
0,4833,8.9,0.15,K161D,189.52108,279.479,101.76234,34.69181,0.0916768,0.08203684,5.2456193,0,MPO371017,939,23,1989-2015,0.51,M-v,38h,MPCLINUX,9,-4833,Meges,20151218
0,4834,9.1,0.15,K161D,143.67775,351.99685,76.03477,28.46391,0.1349157,0.08262442,5.2207202,0,MPO365305,871,21,1986-2016,0.51,M-v,38h,MPCLINUX,9,-4834,Thoas,20160213
0,4835,10.6,0.15,K161D,109.47179,355.3129,125.47306,19.57142,0.2513786,0.08329589,5.1926256,0,MPO347562,755,18,1979-2015,0.47,M-v,38h,MPCLINUX,9,-4835,1989 BQ,20150706
0,4836,9.5,0.15,K161D,118.70766,34.73555,82.05587,19.40913,0.1087707,0.08305528,5.2026491,0,MPO365305,955,24,1986-2016,0.47,M-v,38h,MPCLINUX,9,-4836,Medon,20160211
0,4867,9.8,0.15,K161D,212.98711,277.69146,335.20449,27.16882,0.016808,0.08407719,5.1604067,0,MPO371017,845,20,1988-2015,0.49,M-v,38h,MPCLINUX,9,-4867,Polites,20151218
0,4902,9.8,0.15,K161D,136.74725,271.58699,170.32154,9.07304,0.0421605,0.08300524,5.2047401,0,MPO365306,1216,24,1954-2016,0.49,M-v,38h,MPCLINUX,9,-4902,Thessandrus,20160218
0,4946,10.1,0.15,K161D,316.92286,204.43967,59.03798,21.86125,0.0506653,0.08033253,5.3195522,0,MPO365307,854,23,1950-2016,0.52,M-v,38h,MPCLINUX,9,-4946,Askalaphus,20160215
0,5012,10.5,0.15,K161D,211.01569,333.55919,34.83369,4.9968,0.0850919,0.08142895,5.2716938,0,MPO365308,1126,28,1954-2016,0.53,M-v,38h,MPCLINUX,9,-5012,Eurymedon,20160211
0,5023,10.4,0.15,K161D,176.47711,84.85396,308.40896,11.77363,0.0506454,0.08361433,5.1794334,0,MPO344340,869,22,1985-2015,0.48,M-v,38h,MPCLINUX,9,-5023,Agapenor,20150714
0,5025,10.3,0.15,K161D,154.48031,73.56392,347.83933,11.0221,0.0743264,0.08310449,5.2005952,0,MPO365308,911,21,1986-2016,0.51,M-v,38h,MPCLINUX,9,-5025,1986 TS6,20160213
0,5027,9.6,0.15,K161D,154.80694,344.98789,78.22625,31.44669,0.0645938,0.08065291,5.3054555,0,MPO365308,792,23,1988-2016,0.55,M-v,38h,MPCLINUX,9,-5027,Androgeos,20160218
0,5028,10.2,0.15,K161D,166.80906,11.60701,44.06312,21.48812,0.129722,0.08162673,5.2631746,0,MPO365308,1036,23,1988-2016,0.49,M-v,38h,MPCLINUX,9,-5028,Halaesus,20160215
0,5041,10.7,0.15,K161D,105.26109,106.68908,29.89758,10.58874,0.0364962,0.08361297,5.1794893,0,MPO344341,867,24,1953-2015,0.52,M-v,38h,MPCLINUX,9,-5041,Theotes,20150814
0,5119,10.2,0.15,K161D,127.67313,17.32658,316.97751,15.95058,0.1086393,0.08309871,5.2008363,0,MPO371020,769,24,1954-2015,0.54,M-v,38h,MPCLINUX,9,-5119,1988 RA1,20151219
0,5120,10.1,0.15,K161D,132.74842,23.97346,295.88342,24.98996,0.1100916,0.08125477,5.2792247,0,MPO371020,719,23,1988-2015,0.47,M-v,38h,MPCLINUX,9,-5120,Bitias,20151218
0,5123,10.1,0.15,K161D,106.88715,32.46895,78.22638,8.52945,0.1016293,0.08237187,5.2313858,0,MPO365309,1077,22,1986-2016,0.54,M-v,38h,MPCLINUX,9,-5123,1989 BL,20160213
0,5126,10.5,0.15,K161D,113.95416,353.60673,116.49784,29.86276,0.0254242,0.08216314,5.2402421,0,MPO365309,794,23,1953-2016,0.48,M-v,38h,MPCLINUX,9,-5126,Achaemenides,20160217
0,5130,9.8,0.15,K161D,81.71576,111.43714,242.51308,15.73443,0.0098426,0.08274591,5.2156088,0,MPO371020,1110,23,1955-2015,0.45,M-v,38h,MPCLINUX,9,-5130,Ilioneus,20151220
0,5144,9,0.15,K161D,148.95088,331.40781,322.82516,8.90133,0.2710792,0.08300137,5.204902,0,MPO371020,1182,31,1949-2015,0.49,M-v,38h,MPCLINUX,9,-5144,Achates,20151218
0,5145,7.1,0.15,K161D,95.10302,355.05854,119.28082,24.71746,0.5727616,0.01072319,20.3666732,0,MPO337296,322,21,1977-2009,0.58,M-v,38h,MPCLINUX,000A,-5145,Pholus,20090418
0,5209,10.2,0.15,K161D,180.29687,106.65409,322.70945,9.05066,0.0500501,0.08346841,5.1854682,0,MPO340733,990,21,1955-2015,0.51,M-v,38h,MPCLINUX,9,-5209,1989 CW1,20150622
0,5233,11.5,0.15,K161D,271.37492,43.19197,142.53112,3.37772,0.0448416,0.08448486,5.1437925,0,MPO371021,1017,23,1982-2015,0.5,M-v,38h,MPCLINUX,9,-5233,1988 RL10,20151219
0,5244,10.5,0.15,K161D,251.20332,125.38717,213.30488,6.15676,0.0274746,0.08382761,5.1706443,0,MPO365311,999,26,1955-2016,0.5,M-v,38h,MPCLINUX,9,-5244,Amphilochos,20160210
0,5254,9.1,0.15,K161D,155.5026,343.37926,76.03797,24.19302,0.1203691,0.08223646,5.237127,0,MPO365311,978,22,1986-2016,0.5,M-v,38h,MPCLINUX,9,-5254,Ulysses,20160218
0,5257,12,0.15,K161D,236.26158,85.73823,126.98615,2.86951,0.0319662,0.08390761,5.1673572,0,MPO371021,834,23,1982-2015,0.48,M-v,38h,MPCLINUX,9,-5257,1988 RS10,20151217
0,5258,10.2,0.15,K161D,88.48971,230.86831,248.11675,5.91566,0.0756795,0.08359634,5.1801763,0,MPO365311,1129,22,1989-2016,0.48,M-v,38h,MPCLINUX,9,-5258,1989 AU1,20160214
0,5259,10.3,0.15,K161D,320.96851,199.62037,67.46457,15.92289,0.0731849,0.08312625,5.1996875,0,MPO365311,924,23,1980-2016,0.5,M-v,38h,MPCLINUX,9,-5259,Epeigeus,20160217
0,5264,9.3,0.15,K161D,100.78078,359.64563,121.8982,33.57733,0.1114254,0.08297879,5.2058459,0,MPO365311,845,23,1989-2016,0.47,M-v,38h,MPCLINUX,9,-5264,Telephus,20160214
0,5283,9.7,0.15,K161D,152.95813,356.38342,71.16054,17.48516,0.1487517,0.0830829,5.2014962,0,MPO365311,973,23,1951-2016,0.49,M-v,38h,MPCLINUX,9,-5283,Pyrrhus,20160213
0,5284,10.1,0.15,K161D,137.28347,343.58724,102.74785,20.22416,0.0832071,0.08255285,5.2237372,0,MPO344343,786,21,1953-2015,0.47,M-v,38h,MPCLINUX,9,-5284,Orsilocus,20150702
0,5285,10,0.15,K161D,204.9126,258.2581,144.28515,25.16824,0.0490686,0.08386961,5.168918,0,MPO365311,731,23,1956-2016,0.53,M-v,38h,MPCLINUX,9,-5285,Krethon,20160214
0,5368,11,0.15,K161D,215.78232,338.44927,159.55338,6.26267,0.0836032,0.12441132,3.9740146,0,MPO371023,1419,24,1980-2015,0.54,M-v,38h,MPCLINUX,8,-5368,Vitagliano,20151203
0,5436,10.4,0.15,K161D,107.25705,221.55548,253.98117,7.4345,0.0774668,0.08312761,5.1996309,0,MPO365313,892,23,1986-2016,0.56,M-v,38h,MPCLINUX,9,-5436,Eumelos,20160213
0,5439,11.9,0.15,K161D,94.44979,330.28683,351.57878,1.2332,0.1574727,0.12565987,3.947647,0,MPO371023,1630,25,1951-2015,0.5,M-v,38h,MPCLINUX,8,-5439,Couturier,20151220
0,5476,10.6,0.15,K161D,166.2602,95.9729,198.55633,13.70337,0.0724678,0.0853354,5.1095567,0,MPO371024,852,25,1953-2015,0.51,M-v,38h,MPCLINUX,9,-5476,1989 TO11,20151217
0,5511,10.3,0.15,K161D,174.22371,121.77753,172.67479,11.16598,0.1158106,0.08209141,5.2432945,0,MPO371024,967,26,1951-2015,0.54,M-v,38h,MPCLINUX,9,-5511,Cloanthus,20151220
0,5603,10.7,0.15,K161D,319.1599,12.93293,196.04871,4.34875,0.0594554,0.12313084,4.0015184,0,MPO371025,1451,27,1973-2015,0.49,M-v,38h,MPCLINUX,8,-5603,Rausudake,20151222
0,5637,11.5,0.15,K161D,142.80488,332.56319,1.97015,22.44057,0.1196166,0.084384,5.1478905,0,MPO371025,487,22,1953-2015,0.56,M-v,38h,MPCLINUX,9,-5637,Gyas,20151218
0,5638,10.5,0.15,K161D,195.07517,91.50369,156.03472,10.90537,0.1060578,0.08181358,5.2551579,0,MPO371025,1070,25,1988-2015,0.51,M-v,38h,MPCLINUX,9,-5638,Deikoon,20151220
0,5648,9.6,0.15,K161D,110.16797,269.19551,71.03968,22.69173,0.1650291,0.08421112,5.1549339,0,MPO371025,963,22,1950-2015,0.52,M-v,38h,MPCLINUX,9,-5648,1990 VU1,20151218
0,5652,10.1,0.15,K161D,195.99742,108.33097,281.64899,1.89748,0.0755357,0.0829005,5.2091228,0,MPO365316,1174,25,1955-2016,0.5,M-v,38h,MPCLINUX,9,-5652,Amphimachus,20160217
0,5661,10.9,0.15,K161D,330.92487,1.63729,317.11924,13.31201,0.2338229,0.12485898,3.9645102,0,MPO344346,874,22,1977-2015,0.52,M-v,38h,MPCLINUX,8,-5661,Hildebrand,20150815
0,5711,11,0.15,K161D,326.34071,295.61354,14.21291,6.37064,0.1632578,0.12598317,3.9408905,0,MPO347570,1196,20,1978-2015,0.51,M-v,38h,MPCLINUX,8,-5711,Eneev,20150814
0,5907,11.1,0.15,K161D,209.46249,140.81456,107.75163,1.92065,0.0962955,0.08445375,5.1450558,0,MPO371028,1196,22,1988-2015,0.52,M-v,38h,MPCLINUX,9,-5907,1989 TU5,20151219
0,5928,11.6,0.15,K161D,199.81023,108.71747,164.39658,9.2785,0.1223078,0.12456718,3.970699,0,MPO371028,1134,23,1973-2015,0.5,M-v,38h,MPCLINUX,8,-5928,Pindarus,20151217
0,6002,10.6,0.15,K161D,96.61952,159.68232,209.72967,15.55464,0.0928518,0.08265295,5.2195187,0,MPO371029,771,28,1953-2015,0.53,M-v,38h,MPCLINUX,9,-6002,1988 RO,20151214
0,6090,9.4,0.15,K161D,172.61711,72.95034,328.52961,20.17921,0.0565805,0.08049271,5.3124927,0,MPO371030,896,27,1954-2015,0.48,M-v,38h,MPCLINUX,9,-6090,1989 DJ,20151216
0,6124,12.3,0.15,K161D,185.67083,243.3106,159.78444,9.3688,0.2399026,0.12415146,3.9795579,0,MPO337305,867,21,1971-2015,0.51,M-v,38h,MPCLINUX,8,-6124,Mecklenburg,20150520
0,6237,11.4,0.15,K161D,59.15459,205.73402,25.538,5.36197,0.0728955,0.1263203,3.9338755,0,MPO365323,1031,25,1955-2015,0.53,M-v,38h,MPCLINUX,8,-6237,Chikushi,20150914
0,6443,12,0.15,K161D,88.06476,200.0882,168.15479,9.4977,0.1261205,0.08205781,5.2447255,0,MPO371034,520,20,1988-2015,0.48,M-v,38h,MPCLINUX,9,-6443,1988 RH12,20151220
0,6545,10.1,0.15,K161D,172.51004,149.6042,278.01563,11.99073,0.0509254,0.08449285,5.1434683,0,MPO340743,886,23,1986-2015,0.5,M-v,38h,MPCLINUX,9,-6545,1986 TR6,20150619
0,6984,10.6,0.15,K161D,278.97218,248.15294,206.20677,16.79458,0.1888749,0.12421854,3.9781251,0,MPO371039,1039,22,1953-2015,0.51,M-v,38h,MPCLINUX,8,-6984,Lewiscarroll,20151123
0,6997,10.5,0.15,K161D,204.65581,57.62828,195.30813,19.1169,0.1002826,0.08360722,5.1797268,0,MPO371039,881,23,1953-2015,0.5,M-v,38h,MPCLINUX,9,-6997,Laomedon,20151218
0,6998,11.4,0.15,K161D,158.1105,258.90011,35.26754,1.72925,0.0693412,0.08344403,5.1864778,0,MPO371039,901,23,1977-2015,0.51,M-v,38h,MPCLINUX,9,-6998,Tithonus,20151218
0,7027,11.8,0.15,K161D,292.36778,12.81988,77.18825,12.37799,0.1964212,0.12466411,3.9686405,0,MPO371039,1009,18,1955-2015,0.52,M-v,38h,MPCLINUX,8,-7027,Toshihanda,20151206
0,7119,9.7,0.15,K161D,158.22498,121.44979,285.55958,19.30393,0.1011804,0.08418138,5.1561477,0,MPO371040,682,23,1987-2015,0.54,M-v,38h,MPCLINUX,9,-7119,Hiera,20151215
0,7152,10.3,0.15,K161D,159.81979,306.78388,113.0473,3.71168,0.0629593,0.08418805,5.1558753,0,MPO365335,1201,22,1973-2016,0.51,M-v,38h,MPCLINUX,9,-7152,Euneus,20160214
0,7174,11.6,0.15,K161D,198.75427,291.92899,354.71012,12.69609,0.1803262,0.1238487,3.986041,0,MPO371041,766,19,1955-2015,0.52,M-v,38h,MPCLINUX,8,-7174,Semois,20151218
0,7214,11.7,0.15,K161D,193.60566,218.44495,195.55872,13.45875,0.0335183,0.08374266,5.1741404,0,MPO344359,641,19,1973-2015,0.54,M-v,38h,MPCLINUX,9,-7214,Anticlus,20150702
0,7284,11.7,0.15,K161D,76.38842,41.32267,47.18994,6.35156,0.1607432,0.12314193,4.0012782,0,MPO371042,1206,21,1980-2015,0.48,M-v,38h,MPCLINUX,8,-7284,1989 VW,20151221
0,7352,9.9,0.15,K161D,190.35901,125.23823,130.32757,8.17875,0.0362541,0.08465243,5.1370025,0,MPO371042,1188,23,1988-2015,0.47,M-v,38h,MPCLINUX,9,-7352,1994 CO,20151220
0,7394,11.1,0.15,K161D,306.83818,192.16693,174.69196,8.61007,0.0333936,0.12641553,3.9318998,0,MPO347584,1246,23,1985-2015,0.52,M-v,38h,MPCLINUX,8,-7394,Xanthomalitia,20150806
0,7458,11.8,0.15,K161D,74.01691,239.3159,323.61478,1.76778,0.1739434,0.13669991,3.7321341,0,MPO347585,1299,23,1977-2015,0.5,M-v,38h,MPCLINUX,8,-7458,1984 DE1,20150622
0,7543,10.6,0.15,K161D,193.68721,207.78392,195.5902,14.06954,0.0628351,0.0834027,5.1881911,0,MPO344362,896,22,1956-2015,0.5,M-v,38h,MPCLINUX,9,-7543,Prylis,20150805
0,7641,9.4,0.15,K161D,104.7344,229.48763,242.06423,34.69635,0.0530896,0.08274673,5.2155747,0,MPO365341,602,21,1986-2016,0.53,M-v,38h,MPCLINUX,9,-7641,1986 TT6,20160213
0,7815,10.2,0.15,K161D,81.82448,219.8645,147.50395,20.35632,0.0586675,0.08126914,5.2786022,0,MPO371047,909,22,1987-2015,0.55,M-v,38h,MPCLINUX,9,-7815,Dolon,20151217
0,8060,10.9,0.15,K161D,200.22479,33.91559,6.36929,7.08473,0.0912952,0.08336223,5.1898703,0,MPO344366,943,21,1973-2015,0.52,M-v,38h,MPCLINUX,9,-8060,Anius,20150805
0,8086,11.5,0.15,K161D,141.77206,289.20643,28.71962,12.15299,0.2114988,0.1261579,3.9372508,0,MPO371050,938,21,1956-2015,0.5,M-v,38h,MPCLINUX,8,-8086,Peterthomas,20151218
0,8125,10.8,0.15,K161D,225.53375,58.16756,323.12902,13.12012,0.0462408,0.08363069,5.1787579,0,MPO340756,767,23,1955-2015,0.49,M-v,38h,MPCLINUX,9,-8125,Tyndareus,20150608
0,8130,11.8,0.15,K161D,304.60688,94.40899,113.92879,5.96946,0.1344092,0.1230919,4.0023623,0,MPO371050,1023,22,1954-2015,0.47,M-v,38h,MPCLINUX,8,-8130,Seeberg,20151216
0,8241,11.2,0.15,K161D,313.55353,262.75782,22.67521,4.34645,0.0427558,0.08454512,5.1413484,0,MPO344368,1078,20,1973-2015,0.52,M-v,38h,MPCLINUX,9,-8241,Agrius,20150805
0,8317,11,0.15,K161D,277.99689,113.84732,208.10881,0.94621,0.0450864,0.08091279,5.2940893,0,MPO344368,1187,22,1960-2015,0.5,M-v,38h,MPCLINUX,9,-8317,Eurysaces,20150805
0,8376,11.7,0.15,K161D,342.11861,257.47323,50.31646,3.51012,0.1965792,0.12372832,3.988626,0,MPO344369,1326,20,1978-2015,0.51,M-v,38h,MPCLINUX,8,-8376,1992 OZ9,20150814
0,8405,9.1,0.15,K161D,63.61303,290.181,6.15264,17.63988,0.6194854,0.0129209,17.9862637,0,MPO210403,457,16,1995-2011,0.49,M-v,38h,MPCLINUX,000A,-8405,Asbolus,20111102
0,8550,12.2,0.15,K161D,246.65849,336.10908,23.54133,2.87874,0.2589009,0.1258518,3.9436324,0,MPO365352,971,21,1987-2016,0.51,M-v,38h,MPCLINUX,8,-8550,Hesiodos,20160213
0,8551,11.1,0.15,K161D,322.26057,259.72219,52.23656,14.16048,0.1533374,0.12358361,3.9917388,0,MPO344370,1064,19,1986-2015,0.49,M-v,38h,MPCLINUX,8,-8551,Daitarabochi,20150814
0,8721,11.3,0.15,K161D,316.57301,85.8321,265.30818,5.44368,0.0263021,0.12841985,3.890881,0,MPO347595,1005,22,1981-2015,0.54,M-v,38h,MPCLINUX,8,-8721,AMOS,20150713
0,8743,11.4,0.15,K161D,12.24609,132.51887,148.04735,16.66867,0.155372,0.12622039,3.9359512,0,MPO347595,916,22,1967-2015,0.49,M-v,38h,MPCLINUX,8,-8743,Keneke,20150903
0,8913,12.7,0.15,K161D,116.19204,245.17621,309.82744,1.85965,0.1304181,0.12491079,3.9634137,0,MPO355175,871,19,1993-2015,0.51,M-v,38h,MPCLINUX,8,-8913,1995 YB2,20151024
0,8915,11.5,0.15,K161D,112.85916,325.32636,245.21523,3.68741,0.0522653,0.12615223,3.9373689,0,MPO371057,1213,20,1989-2015,0.51,M-v,38h,MPCLINUX,8,-8915,Sawaishujiro,20151206
0,9023,10.1,0.15,K161D,125.23833,159.19268,159.89862,23.91142,0.0634026,0.0823761,5.2312068,0,MPO371058,827,26,1950-2015,0.56,M-v,38h,MPCLINUX,9,-9023,Mnesthus,20151218
0,9030,11.1,0.15,K161D,44.94156,1.37175,76.79826,4.23336,0.0239406,0.08200038,5.2471741,0,MPO371058,1019,22,1954-2015,0.53,M-v,38h,MPCLINUX,9,-9030,1989 UX5,20151223
0,9121,11.2,0.15,K161D,343.18257,336.90543,326.84795,4.64752,0.0408424,0.12880497,3.8831215,0,MPO340764,1021,19,1976-2015,0.49,M-v,38h,MPCLINUX,8,-9121,Stefanovalentini,20150624
0,9142,10.6,0.15,K161D,131.79441,173.53091,141.18599,12.79623,0.1287813,0.08371925,5.175105,0,MPO371059,832,22,1954-2015,0.5,M-v,38h,MPCLINUX,9,-9142,Rhesus,20151217
0,9430,11.3,0.15,K161D,173.91967,310.05982,326.43775,1.00162,0.052743,0.08139825,5.2730189,0,MPO371062,947,20,1978-2015,0.48,M-v,38h,MPCLINUX,9,-9430,Erichthonios,20151218
0,9431,10.6,0.15,K161D,188.24206,184.56212,201.52797,21.33375,0.0841767,0.08497216,5.1241081,0,MPO371062,789,20,1993-2015,0.51,M-v,38h,MPCLINUX,9,-9431,1996 PS1,20151211
0,9590,12,0.15,K161D,354.05966,191.88101,28.8712,6.6621,0.0416534,0.08548165,5.1037271,0,MPO365364,700,20,1991-2016,0.49,M-v,38h,MPCLINUX,9,-9590,1991 DK1,20160212
0,9661,11.4,0.15,K161D,75.1042,288.96813,56.75253,12.98912,0.2325536,0.12580686,3.9445715,0,MPO371064,1171,19,1982-2015,0.5,M-v,38h,MPCLINUX,8,-9661,Hohmann,20151219
0,9694,10.7,0.15,K161D,156.10373,55.26955,350.15938,4.94631,0.0339982,0.08529322,5.1112413,0,MPO365365,1138,20,1960-2016,0.49,M-v,38h,MPCLINUX,9,-9694,Lycomedes,20160206
0,9712,10.9,0.15,K161D,129.82816,274.21433,176.65889,8.46345,0.126723,0.08235671,5.2320279,0,MPO365365,920,22,1973-2016,0.54,M-v,38h,MPCLINUX,9,-9712,Nauplius,20160213
0,9713,11.3,0.15,K161D,104.251,314.40982,155.99926,4.15701,0.0536452,0.08366912,5.1771717,0,MPO365365,1005,21,1973-2016,0.49,M-v,38h,MPCLINUX,9,-9713,Oceax,20160217
0,9790,10.9,0.15,K161D,194.12541,150.40224,231.19422,5.91547,0.0541544,0.08187404,5.2525705,0,MPO365366,908,20,1987-2016,0.56,M-v,38h,MPCLINUX,9,-9790,1995 OK8,20160210
0,9799,9.5,0.15,K161D,204.18217,113.54145,259.55473,30.51242,0.0468127,0.08329943,5.1924785,0,MPO337340,539,18,1986-2015,0.56,M-v,38h,MPCLINUX,9,-9799,1996 RJ,20150411
0,9807,11.4,0.15,K161D,152.95059,196.92952,232.60242,4.97023,0.1534411,0.08283395,5.2119126,0,MPO365366,806,18,1988-2016,0.56,M-v,38h,MPCLINUX,9,-9807,1997 SJ4,20160210
0,9817,11.5,0.15,K161D,100.52336,83.09164,24.36426,9.1668,0.0397197,0.08138236,5.2737054,0,MPO365367,609,19,1960-2016,0.52,M-v,38h,MPCLINUX,9,-9817,Thersander,20160129
0,9818,11,0.15,K161D,39.06623,148.98854,18.62702,7.49235,0.0035071,0.08272597,5.2164472,0,MPO365367,834,23,1954-2016,0.48,M-v,38h,MPCLINUX,9,-9818,Eurymachos,20160130
0,9828,12,0.15,K161D,113.08618,20.59884,97.09818,3.21471,0.0852615,0.08361559,5.1793813,0,MPO344382,741,19,1973-2015,0.51,M-v,38h,MPCLINUX,9,-9828,Antimachos,20150805
0,9829,12.1,0.15,K161D,305.45308,8.09859,181.85693,2.63812,0.124822,0.12514635,3.9584387,0,MPO371066,1300,20,1973-2015,0.48,M-v,38h,MPCLINUX,8,-9829,Murillo,20151216
0,9857,10.2,0.15,K161D,303.90263,2.03641,289.39384,19.62046,0.0259519,0.08440554,5.1470149,0,MPO337341,670,18,1991-2015,0.51,M-v,38h,MPCLINUX,9,-9857,1991 EN,20150523
0,9907,11.5,0.15,K161D,154.45633,262.58514,153.77492,8.14368,0.0658312,0.08090292,5.2945198,0,MPO365368,661,22,1960-2016,0.49,M-v,38h,MPCLINUX,9,-9907,Oileus,20160210
0,10063,12.7,0.15,K161D,320.24775,69.49077,124.37058,2.99191,0.0345186,0.12311683,4.0018219,0,MPO371068,736,21,1981-2015,0.52,M-v,38h,MPCLINUX,8,-10063,1988 SZ2,20151218
0,10199,6.6,0.15,K161D,68.91764,242.20117,300.3911,23.40452,0.1724357,0.01571017,15.7887902,0,MPO365371,567,18,1988-2015,0.45,M-v,38h,MPCLINUX,000A,-10199,Chariklo,20150512
0,10247,11.1,0.15,K161D,119.81031,340.92977,162.52396,4.1915,0.0089041,0.08177853,5.2566594,0,MPO340772,1061,20,1960-2015,0.52,M-v,38h,MPCLINUX,9,-10247,Amphiaraos,20150624
0,10296,12.8,0.15,K161D,88.55341,99.24262,9.08131,3.50708,0.209639,0.12568651,3.9470892,0,MPO365373,785,17,1988-2016,0.48,M-v,38h,MPCLINUX,8,-10296,1988 RQ12,20160214
0,10331,11.8,0.15,K161D,273.36805,232.70113,105.54485,4.63966,0.224336,0.12373575,3.9884663,0,MPO337345,1072,20,1977-2015,0.52,M-v,38h,MPCLINUX,8,-10331,Peterbluhm,20150522
0,10608,11.8,0.15,K161D,140.28391,258.22619,159.98282,4.52093,0.2531618,0.12348294,3.9939082,0,MPO365377,1094,21,1990-2016,0.48,M-v,38h,MPCLINUX,8,-10608,Mameta,20160210
0,10610,12.2,0.15,K161D,214.78832,283.21543,87.48125,4.63243,0.2173162,0.12523477,3.9565753,0,MPO365377,926,19,1987-2016,0.51,M-v,38h,MPCLINUX,8,-10610,1996 XR1,20160210
0,10632,12.2,0.15,K161D,180.34168,294.43522,111.18276,8.39894,0.2032941,0.12671046,3.9257961,0,MPO365377,786,18,1989-2016,0.5,M-v,38h,MPCLINUX,8,-10632,1998 CV1,20160213
0,10664,11.3,0.15,K161D,128.75801,235.84601,240.13787,8.58093,0.0316019,0.08361013,5.1796069,0,MPO344388,729,22,1954-2015,0.5,M-v,38h,MPCLINUX,9,-10664,Phemios,20150805
0,10889,11.6,0.15,K161D,353.31441,171.89508,112.4568,5.1961,0.0675892,0.12636114,3.9330278,0,MPO347612,1360,19,1986-2015,0.48,M-v,38h,MPCLINUX,8,-10889,1997 AO1,20150814
0,10989,11.3,0.15,K161D,192.2022,206.56869,187.35393,10.58253,0.0859343,0.08386841,5.1689671,0,MPO365382,670,20,1973-2016,0.51,M-v,38h,MPCLINUX,9,-10989,Dolios,20160210
0,11089,10.6,0.15,K161D,294.13155,18.98808,120.11491,6.92795,0.022859,0.08314305,5.1989873,0,MPO371078,1058,23,1988-2015,0.48,M-v,38h,MPCLINUX,9,-11089,1994 CS8,20151218
0,11175,13,0.15,K161D,38.61921,78.30665,180.41489,8.7433,0.0977704,0.12482007,3.9653341,0,MPO340778,580,19,1989-2015,0.56,M-v,38h,MPCLINUX,8,-11175,1998 FY67,20150619
0,11249,12,0.15,K161D,142.21404,298.55483,4.01679,14.43609,0.1946156,0.12533749,3.9544134,0,MPO371080,686,17,1971-2015,0.51,M-v,38h,MPCLINUX,8,-11249,Etna,20151221
0,11251,12,0.15,K161D,7.76236,118.28355,101.99779,4.2039,0.0026287,0.08410243,5.1593742,0,MPO337353,619,20,1973-2015,0.52,M-v,38h,MPCLINUX,9,-11251,Icarion,20150524
0,11252,10.6,0.15,K161D,170.27782,326.38416,78.32531,5.85727,0.0292538,0.08445227,5.145116,0,MPO365385,1021,19,1951-2016,0.49,M-v,38h,MPCLINUX,9,-11252,Laertes,20160215
0,11273,11.6,0.15,K161D,204.30201,55.09625,171.6056,1.4194,0.0949486,0.08282699,5.2122048,0,MPO371080,1038,23,1982-2015,0.49,M-v,38h,MPCLINUX,9,-11273,1988 RN11,20151218
0,11274,13.7,0.15,K161D,102.15924,53.12672,10.98644,2.30751,0.2041777,0.12340866,3.9955107,0,MPO365385,586,16,1988-2016,0.46,M-v,38h,MPCLINUX,8,-11274,1988 SX2,20160120
0,11275,11.6,0.15,K161D,123.61084,218.35385,122.57747,25.1617,0.0898482,0.08329074,5.1928395,0,MPO371080,497,22,1977-2015,0.52,M-v,38h,MPCLINUX,9,-11275,1988 SL3,20151220
0,11351,10.7,0.15,K161D,192.51417,161.47041,251.08968,11.56102,0.063805,0.08117298,5.2827704,0,MPO344393,720,18,1982-2015,0.49,M-v,38h,MPCLINUX,9,-11351,Leucus,20150814
